"continent","country","countrycode","parent_company","plastic_type","n_pieces"
"Amerika","Argentinien","AR","Recreo","pvc",0
"Amerika","Argentinien","AR","Savant Pharm","hdpe",1
"Amerika","Argentinien","AR","Savant Pharm","ldpe",0
"Amerika","Argentinien","AR","Savant Pharm","o",0
"Amerika","Argentinien","AR","Savant Pharm","pet",0
"Amerika","Argentinien","AR","Savant Pharm","pp",0
"Amerika","Argentinien","AR","Savant Pharm","ps",0
"Amerika","Argentinien","AR","Savant Pharm","pvc",0
"Amerika","Argentinien","AR","Bayer","hdpe",1
"Amerika","Argentinien","AR","Bayer","ldpe",0
"Amerika","Argentinien","AR","Bayer","o",0
"Amerika","Argentinien","AR","Bayer","pet",0
"Amerika","Argentinien","AR","Bayer","pp",0
"Amerika","Argentinien","AR","Bayer","ps",0
"Amerika","Argentinien","AR","Bayer","pvc",0
"Amerika","Argentinien","AR","Seawalk","hdpe",1
"Amerika","Argentinien","AR","Seawalk","ldpe",0
"Amerika","Argentinien","AR","Seawalk","o",0
"Amerika","Argentinien","AR","Seawalk","pet",0
"Amerika","Argentinien","AR","Seawalk","pp",0
"Amerika","Argentinien","AR","Seawalk","ps",0
"Amerika","Argentinien","AR","Seawalk","pvc",0
"Amerika","Argentinien","AR","Si Diet","hdpe",1
"Amerika","Argentinien","AR","Si Diet","ldpe",0
"Amerika","Argentinien","AR","Si Diet","o",0
"Amerika","Argentinien","AR","Si Diet","pet",0
"Amerika","Argentinien","AR","Si Diet","pp",0
"Amerika","Argentinien","AR","Si Diet","ps",0
"Amerika","Argentinien","AR","Si Diet","pvc",0
"Amerika","Argentinien","AR","Sidney","hdpe",0
"Amerika","Argentinien","AR","Sidney","ldpe",0
"Amerika","Argentinien","AR","Sidney","o",0
"Amerika","Argentinien","AR","Sidney","pet",1
"Amerika","Argentinien","AR","Sidney","pp",0
"Amerika","Argentinien","AR","Sidney","ps",0
"Amerika","Argentinien","AR","Sidney","pvc",0
"Amerika","Argentinien","AR","Resero","hdpe",0
"Amerika","Argentinien","AR","Resero","ldpe",0
"Amerika","Argentinien","AR","Resero","o",1
"Amerika","Argentinien","AR","Resero","pet",0
"Amerika","Argentinien","AR","Resero","pp",0
"Amerika","Argentinien","AR","Resero","ps",0
"Amerika","Argentinien","AR","Resero","pvc",0
"Amerika","Argentinien","AR","Diamante","hdpe",0
"Amerika","Argentinien","AR","Diamante","ldpe",0
"Amerika","Argentinien","AR","Diamante","o",1
"Amerika","Argentinien","AR","Diamante","pet",0
"Amerika","Argentinien","AR","Diamante","pp",0
"Amerika","Argentinien","AR","Diamante","ps",0
"Amerika","Argentinien","AR","Diamante","pvc",0
"Amerika","Argentinien","AR","Silsur","hdpe",0
"Amerika","Argentinien","AR","Silsur","ldpe",0
"Amerika","Argentinien","AR","Silsur","o",1
"Amerika","Argentinien","AR","Silsur","pet",0
"Amerika","Argentinien","AR","Silsur","pp",0
"Amerika","Argentinien","AR","Silsur","ps",0
"Amerika","Argentinien","AR","Silsur","pvc",0
"Amerika","Argentinien","AR","Candela","hdpe",0
"Amerika","Argentinien","AR","Candela","ldpe",0
"Amerika","Argentinien","AR","Candela","o",1
"Amerika","Argentinien","AR","Candela","pet",0
"Amerika","Argentinien","AR","Candela","pp",0
"Amerika","Argentinien","AR","Candela","ps",0
"Amerika","Argentinien","AR","Candela","pvc",0
"Amerika","Argentinien","AR","Omicron","hdpe",0
"Amerika","Argentinien","AR","Omicron","ldpe",0
"Amerika","Argentinien","AR","Omicron","o",0
"Amerika","Argentinien","AR","Omicron","pet",0
"Amerika","Argentinien","AR","Omicron","pp",1
"Amerika","Argentinien","AR","Omicron","ps",0
"Amerika","Argentinien","AR","Omicron","pvc",0
"Amerika","Argentinien","AR","Cedal","hdpe",0
"Amerika","Argentinien","AR","Cedal","ldpe",0
"Amerika","Argentinien","AR","Cedal","o",0
"Amerika","Argentinien","AR","Cedal","pet",0
"Amerika","Argentinien","AR","Cedal","pp",1
"Amerika","Argentinien","AR","Cedal","ps",0
"Amerika","Argentinien","AR","Cedal","pvc",0
"Amerika","Argentinien","AR","Paraná Limitada","hdpe",0
"Amerika","Argentinien","AR","Paraná Limitada","ldpe",1
"Amerika","Argentinien","AR","Paraná Limitada","o",0
"Amerika","Argentinien","AR","Paraná Limitada","pet",0
"Amerika","Argentinien","AR","Paraná Limitada","pp",0
"Amerika","Argentinien","AR","Paraná Limitada","ps",0
"Amerika","Argentinien","AR","Paraná Limitada","pvc",0
"Amerika","Argentinien","AR","Cecchini","hdpe",1
"Amerika","Argentinien","AR","Cecchini","ldpe",0
"Amerika","Argentinien","AR","Cecchini","o",0
"Amerika","Argentinien","AR","Cecchini","pet",0
"Amerika","Argentinien","AR","Cecchini","pp",0
"Amerika","Argentinien","AR","Cecchini","ps",0
"Amerika","Argentinien","AR","Cecchini","pvc",0
"Amerika","Argentinien","AR","Petronas","hdpe",1
"Amerika","Argentinien","AR","Petronas","ldpe",0
"Amerika","Argentinien","AR","Petronas","o",0
"Amerika","Argentinien","AR","Petronas","pet",0
"Amerika","Argentinien","AR","Petronas","pp",0
"Amerika","Argentinien","AR","Petronas","ps",0
"Amerika","Argentinien","AR","Petronas","pvc",0
"Amerika","Argentinien","AR","Philip Morris","hdpe",0
"Amerika","Argentinien","AR","Philip Morris","ldpe",0
"Amerika","Argentinien","AR","Philip Morris","o",1
"Amerika","Argentinien","AR","Philip Morris","pet",0
"Amerika","Argentinien","AR","Philip Morris","pp",0
"Amerika","Argentinien","AR","Philip Morris","ps",0
"Amerika","Argentinien","AR","Philip Morris","pvc",0
"Amerika","Argentinien","AR","Canela Fina","hdpe",1
"Amerika","Argentinien","AR","Canela Fina","ldpe",0
"Amerika","Argentinien","AR","Canela Fina","o",0
"Amerika","Argentinien","AR","Canela Fina","pet",0
"Amerika","Argentinien","AR","Canela Fina","pp",0
"Amerika","Argentinien","AR","Canela Fina","ps",0
"Amerika","Argentinien","AR","Canela Fina","pvc",0
"Amerika","Argentinien","AR","Polvorita","hdpe",0
"Amerika","Argentinien","AR","Polvorita","ldpe",0
"Amerika","Argentinien","AR","Polvorita","o",0
"Amerika","Argentinien","AR","Polvorita","pet",0
"Amerika","Argentinien","AR","Polvorita","pp",1
"Amerika","Argentinien","AR","Polvorita","ps",0
"Amerika","Argentinien","AR","Polvorita","pvc",0
"Amerika","Argentinien","AR","Rapifix","hdpe",0
"Amerika","Argentinien","AR","Rapifix","ldpe",0
"Amerika","Argentinien","AR","Rapifix","o",0
"Amerika","Argentinien","AR","Rapifix","pet",0
"Amerika","Argentinien","AR","Rapifix","pp",1
"Amerika","Argentinien","AR","Rapifix","ps",0
"Amerika","Argentinien","AR","Rapifix","pvc",0
"Amerika","Argentinien","AR","Pop Arcor","hdpe",0
"Amerika","Argentinien","AR","Pop Arcor","ldpe",0
"Amerika","Argentinien","AR","Pop Arcor","o",0
"Amerika","Argentinien","AR","Pop Arcor","pet",0
"Amerika","Argentinien","AR","Pop Arcor","pp",1
"Amerika","Argentinien","AR","Pop Arcor","ps",0
"Amerika","Argentinien","AR","Pop Arcor","pvc",0
"Amerika","Argentinien","AR","Porta Bialcohol","hdpe",0
"Amerika","Argentinien","AR","Porta Bialcohol","ldpe",0
"Amerika","Argentinien","AR","Porta Bialcohol","o",0
"Amerika","Argentinien","AR","Porta Bialcohol","pet",1
"Amerika","Argentinien","AR","Porta Bialcohol","pp",0
"Amerika","Argentinien","AR","Porta Bialcohol","ps",0
"Amerika","Argentinien","AR","Porta Bialcohol","pvc",0
"Amerika","Argentinien","AR","Porteñitas","hdpe",0
"Amerika","Argentinien","AR","Porteñitas","ldpe",0
"Amerika","Argentinien","AR","Porteñitas","o",0
"Amerika","Argentinien","AR","Porteñitas","pet",0
"Amerika","Argentinien","AR","Porteñitas","pp",1
"Amerika","Argentinien","AR","Porteñitas","ps",0
"Amerika","Argentinien","AR","Porteñitas","pvc",0
"Amerika","Argentinien","AR","Prinz","hdpe",1
"Amerika","Argentinien","AR","Prinz","ldpe",0
"Amerika","Argentinien","AR","Prinz","o",0
"Amerika","Argentinien","AR","Prinz","pet",0
"Amerika","Argentinien","AR","Prinz","pp",0
"Amerika","Argentinien","AR","Prinz","ps",0
"Amerika","Argentinien","AR","Prinz","pvc",0
"Amerika","Argentinien","AR","Buss","hdpe",0
"Amerika","Argentinien","AR","Buss","ldpe",0
"Amerika","Argentinien","AR","Buss","o",1
"Amerika","Argentinien","AR","Buss","pet",0
"Amerika","Argentinien","AR","Buss","pp",0
"Amerika","Argentinien","AR","Buss","ps",0
"Amerika","Argentinien","AR","Buss","pvc",0
"Amerika","Argentinien","AR","Bubbaloo","hdpe",0
"Amerika","Argentinien","AR","Bubbaloo","ldpe",0
"Amerika","Argentinien","AR","Bubbaloo","o",0
"Amerika","Argentinien","AR","Bubbaloo","pet",0
"Amerika","Argentinien","AR","Bubbaloo","pp",1
"Amerika","Argentinien","AR","Bubbaloo","ps",0
"Amerika","Argentinien","AR","Bubbaloo","pvc",0
"Amerika","Argentinien","AR","Rafting","hdpe",0
"Amerika","Argentinien","AR","Rafting","ldpe",0
"Amerika","Argentinien","AR","Rafting","o",0
"Amerika","Argentinien","AR","Rafting","pet",0
"Amerika","Argentinien","AR","Rafting","pp",1
"Amerika","Argentinien","AR","Rafting","ps",0
"Amerika","Argentinien","AR","Rafting","pvc",0
"Amerika","Argentinien","AR","Baggio","hdpe",0
"Amerika","Argentinien","AR","Baggio","ldpe",0
"Amerika","Argentinien","AR","Baggio","o",1
"Amerika","Argentinien","AR","Baggio","pet",0
"Amerika","Argentinien","AR","Baggio","pp",0
"Amerika","Argentinien","AR","Baggio","ps",0
"Amerika","Argentinien","AR","Baggio","pvc",0
"Amerika","Argentinien","AR","Société Bic","hdpe",0
"Amerika","Argentinien","AR","Société Bic","ldpe",0
"Amerika","Argentinien","AR","Société Bic","o",0
"Amerika","Argentinien","AR","Société Bic","pet",0
"Amerika","Argentinien","AR","Société Bic","pp",0
"Amerika","Argentinien","AR","Société Bic","ps",1
"Amerika","Argentinien","AR","Société Bic","pvc",0
"Amerika","Argentinien","AR","Smart","hdpe",0
"Amerika","Argentinien","AR","Smart","ldpe",0
"Amerika","Argentinien","AR","Smart","o",1
"Amerika","Argentinien","AR","Smart","pet",0
"Amerika","Argentinien","AR","Smart","pp",0
"Amerika","Argentinien","AR","Smart","ps",0
"Amerika","Argentinien","AR","Smart","pvc",0
"Amerika","Argentinien","AR","Social","hdpe",0
"Amerika","Argentinien","AR","Social","ldpe",0
"Amerika","Argentinien","AR","Social","o",0
"Amerika","Argentinien","AR","Social","pet",1
"Amerika","Argentinien","AR","Social","pp",0
"Amerika","Argentinien","AR","Social","ps",0
"Amerika","Argentinien","AR","Social","pvc",0
"Amerika","Argentinien","AR","Verizzia","hdpe",0
"Amerika","Argentinien","AR","Verizzia","ldpe",0
"Amerika","Argentinien","AR","Verizzia","o",0
"Amerika","Argentinien","AR","Verizzia","pet",0
"Amerika","Argentinien","AR","Verizzia","pp",1
"Amerika","Argentinien","AR","Verizzia","ps",0
"Amerika","Argentinien","AR","Verizzia","pvc",0
"Amerika","Argentinien","AR","Vida Baggio","hdpe",0
"Amerika","Argentinien","AR","Vida Baggio","ldpe",0
"Amerika","Argentinien","AR","Vida Baggio","o",0
"Amerika","Argentinien","AR","Vida Baggio","pet",1
"Amerika","Argentinien","AR","Vida Baggio","pp",0
"Amerika","Argentinien","AR","Vida Baggio","ps",0
"Amerika","Argentinien","AR","Vida Baggio","pvc",0
"Amerika","Argentinien","AR","Villa De Los Arroyos","hdpe",0
"Amerika","Argentinien","AR","Villa De Los Arroyos","ldpe",0
"Amerika","Argentinien","AR","Villa De Los Arroyos","o",0
"Amerika","Argentinien","AR","Villa De Los Arroyos","pet",1
"Amerika","Argentinien","AR","Villa De Los Arroyos","pp",0
"Amerika","Argentinien","AR","Villa De Los Arroyos","ps",0
"Amerika","Argentinien","AR","Villa De Los Arroyos","pvc",0
"Amerika","Argentinien","AR","Ala","hdpe",0
"Amerika","Argentinien","AR","Ala","ldpe",0
"Amerika","Argentinien","AR","Ala","o",0
"Amerika","Argentinien","AR","Ala","pet",0
"Amerika","Argentinien","AR","Ala","pp",1
"Amerika","Argentinien","AR","Ala","ps",0
"Amerika","Argentinien","AR","Ala","pvc",0
"Amerika","Argentinien","AR","Villa San Remo","hdpe",0
"Amerika","Argentinien","AR","Villa San Remo","ldpe",0
"Amerika","Argentinien","AR","Villa San Remo","o",0
"Amerika","Argentinien","AR","Villa San Remo","pet",1
"Amerika","Argentinien","AR","Villa San Remo","pp",0
"Amerika","Argentinien","AR","Villa San Remo","ps",0
"Amerika","Argentinien","AR","Villa San Remo","pvc",0
"Amerika","Argentinien","AR","Villamanaos","hdpe",0
"Amerika","Argentinien","AR","Villamanaos","ldpe",0
"Amerika","Argentinien","AR","Villamanaos","o",0
"Amerika","Argentinien","AR","Villamanaos","pet",0
"Amerika","Argentinien","AR","Villamanaos","pp",1
"Amerika","Argentinien","AR","Villamanaos","ps",0
"Amerika","Argentinien","AR","Villamanaos","pvc",0
"Amerika","Argentinien","AR","Agua De Las Misiones","hdpe",0
"Amerika","Argentinien","AR","Agua De Las Misiones","ldpe",0
"Amerika","Argentinien","AR","Agua De Las Misiones","o",0
"Amerika","Argentinien","AR","Agua De Las Misiones","pet",1
"Amerika","Argentinien","AR","Agua De Las Misiones","pp",0
"Amerika","Argentinien","AR","Agua De Las Misiones","ps",0
"Amerika","Argentinien","AR","Agua De Las Misiones","pvc",0
"Amerika","Argentinien","AR","Agua De La Costa","hdpe",0
"Amerika","Argentinien","AR","Agua De La Costa","ldpe",0
"Amerika","Argentinien","AR","Agua De La Costa","o",0
"Amerika","Argentinien","AR","Agua De La Costa","pet",1
"Amerika","Argentinien","AR","Agua De La Costa","pp",0
"Amerika","Argentinien","AR","Agua De La Costa","ps",0
"Amerika","Argentinien","AR","Agua De La Costa","pvc",0
"Amerika","Argentinien","AR","Wander","hdpe",1
"Amerika","Argentinien","AR","Wander","ldpe",0
"Amerika","Argentinien","AR","Wander","o",0
"Amerika","Argentinien","AR","Wander","pet",0
"Amerika","Argentinien","AR","Wander","pp",0
"Amerika","Argentinien","AR","Wander","ps",0
"Amerika","Argentinien","AR","Wander","pvc",0
"Amerika","Argentinien","AR","Agua Bes","hdpe",0
"Amerika","Argentinien","AR","Agua Bes","ldpe",0
"Amerika","Argentinien","AR","Agua Bes","o",0
"Amerika","Argentinien","AR","Agua Bes","pet",1
"Amerika","Argentinien","AR","Agua Bes","pp",0
"Amerika","Argentinien","AR","Agua Bes","ps",0
"Amerika","Argentinien","AR","Agua Bes","pvc",0
"Amerika","Argentinien","AR","Work","hdpe",0
"Amerika","Argentinien","AR","Work","ldpe",0
"Amerika","Argentinien","AR","Work","o",0
"Amerika","Argentinien","AR","Work","pet",0
"Amerika","Argentinien","AR","Work","pp",1
"Amerika","Argentinien","AR","Work","ps",0
"Amerika","Argentinien","AR","Work","pvc",0
"Amerika","Argentinien","AR","Adidas","hdpe",0
"Amerika","Argentinien","AR","Adidas","ldpe",0
"Amerika","Argentinien","AR","Adidas","o",1
"Amerika","Argentinien","AR","Adidas","pet",0
"Amerika","Argentinien","AR","Adidas","pp",0
"Amerika","Argentinien","AR","Adidas","ps",0
"Amerika","Argentinien","AR","Adidas","pvc",0
"Amerika","Argentinien","AR","Acivag","hdpe",1
"Amerika","Argentinien","AR","Acivag","ldpe",0
"Amerika","Argentinien","AR","Acivag","o",0
"Amerika","Argentinien","AR","Acivag","pet",0
"Amerika","Argentinien","AR","Acivag","pp",0
"Amerika","Argentinien","AR","Acivag","ps",0
"Amerika","Argentinien","AR","Acivag","pvc",0
"Amerika","Argentinien","AR","Yogurisimo","hdpe",1
"Amerika","Argentinien","AR","Yogurisimo","ldpe",0
"Amerika","Argentinien","AR","Yogurisimo","o",0
"Amerika","Argentinien","AR","Yogurisimo","pet",0
"Amerika","Argentinien","AR","Yogurisimo","pp",0
"Amerika","Argentinien","AR","Yogurisimo","ps",0
"Amerika","Argentinien","AR","Yogurisimo","pvc",0
"Amerika","Argentinien","AR","Zebron","hdpe",1
"Amerika","Argentinien","AR","Zebron","ldpe",0
"Amerika","Argentinien","AR","Zebron","o",0
"Amerika","Argentinien","AR","Zebron","pet",0
"Amerika","Argentinien","AR","Zebron","pp",0
"Amerika","Argentinien","AR","Zebron","ps",0
"Amerika","Argentinien","AR","Zebron","pvc",0
"Amerika","Argentinien","AR","Alba","hdpe",1
"Amerika","Argentinien","AR","Alba","ldpe",0
"Amerika","Argentinien","AR","Alba","o",0
"Amerika","Argentinien","AR","Alba","pet",0
"Amerika","Argentinien","AR","Alba","pp",0
"Amerika","Argentinien","AR","Alba","ps",0
"Amerika","Argentinien","AR","Alba","pvc",0
"Amerika","Argentinien","AR","Alka","hdpe",0
"Amerika","Argentinien","AR","Alka","ldpe",0
"Amerika","Argentinien","AR","Alka","o",0
"Amerika","Argentinien","AR","Alka","pet",0
"Amerika","Argentinien","AR","Alka","pp",1
"Amerika","Argentinien","AR","Alka","ps",0
"Amerika","Argentinien","AR","Alka","pvc",0
"Amerika","Argentinien","AR","Tsu","hdpe",1
"Amerika","Argentinien","AR","Tsu","ldpe",0
"Amerika","Argentinien","AR","Tsu","o",0
"Amerika","Argentinien","AR","Tsu","pet",0
"Amerika","Argentinien","AR","Tsu","pp",0
"Amerika","Argentinien","AR","Tsu","ps",0
"Amerika","Argentinien","AR","Tsu","pvc",0
"Amerika","Argentinien","AR","Terma","hdpe",0
"Amerika","Argentinien","AR","Terma","ldpe",0
"Amerika","Argentinien","AR","Terma","o",0
"Amerika","Argentinien","AR","Terma","pet",1
"Amerika","Argentinien","AR","Terma","pp",0
"Amerika","Argentinien","AR","Terma","ps",0
"Amerika","Argentinien","AR","Terma","pvc",0
"Amerika","Argentinien","AR","Noel","hdpe",0
"Amerika","Argentinien","AR","Noel","ldpe",0
"Amerika","Argentinien","AR","Noel","o",1
"Amerika","Argentinien","AR","Noel","pet",0
"Amerika","Argentinien","AR","Noel","pp",0
"Amerika","Argentinien","AR","Noel","ps",0
"Amerika","Argentinien","AR","Noel","pvc",0
"Amerika","Argentinien","AR","Solitas","hdpe",0
"Amerika","Argentinien","AR","Solitas","ldpe",0
"Amerika","Argentinien","AR","Solitas","o",0
"Amerika","Argentinien","AR","Solitas","pet",0
"Amerika","Argentinien","AR","Solitas","pp",1
"Amerika","Argentinien","AR","Solitas","ps",0
"Amerika","Argentinien","AR","Solitas","pvc",0
"Amerika","Argentinien","AR","Superlay","hdpe",1
"Amerika","Argentinien","AR","Superlay","ldpe",0
"Amerika","Argentinien","AR","Superlay","o",0
"Amerika","Argentinien","AR","Superlay","pet",0
"Amerika","Argentinien","AR","Superlay","pp",0
"Amerika","Argentinien","AR","Superlay","ps",0
"Amerika","Argentinien","AR","Superlay","pvc",0
"Amerika","Argentinien","AR","Susarelli","hdpe",0
"Amerika","Argentinien","AR","Susarelli","ldpe",0
"Amerika","Argentinien","AR","Susarelli","o",0
"Amerika","Argentinien","AR","Susarelli","pet",0
"Amerika","Argentinien","AR","Susarelli","pp",1
"Amerika","Argentinien","AR","Susarelli","ps",0
"Amerika","Argentinien","AR","Susarelli","pvc",0
"Amerika","Argentinien","AR","Avellaneda 390 Super","hdpe",1
"Amerika","Argentinien","AR","Avellaneda 390 Super","ldpe",0
"Amerika","Argentinien","AR","Avellaneda 390 Super","o",0
"Amerika","Argentinien","AR","Avellaneda 390 Super","pet",0
"Amerika","Argentinien","AR","Avellaneda 390 Super","pp",0
"Amerika","Argentinien","AR","Avellaneda 390 Super","ps",0
"Amerika","Argentinien","AR","Avellaneda 390 Super","pvc",0
"Amerika","Argentinien","AR","Tentacion","hdpe",0
"Amerika","Argentinien","AR","Tentacion","ldpe",0
"Amerika","Argentinien","AR","Tentacion","o",0
"Amerika","Argentinien","AR","Tentacion","pet",0
"Amerika","Argentinien","AR","Tentacion","pp",1
"Amerika","Argentinien","AR","Tentacion","ps",0
"Amerika","Argentinien","AR","Tentacion","pvc",0
"Amerika","Argentinien","AR","Termofren","hdpe",1
"Amerika","Argentinien","AR","Termofren","ldpe",0
"Amerika","Argentinien","AR","Termofren","o",0
"Amerika","Argentinien","AR","Termofren","pet",0
"Amerika","Argentinien","AR","Termofren","pp",0
"Amerika","Argentinien","AR","Termofren","ps",0
"Amerika","Argentinien","AR","Termofren","pvc",0
"Amerika","Argentinien","AR","Trio","hdpe",0
"Amerika","Argentinien","AR","Trio","ldpe",0
"Amerika","Argentinien","AR","Trio","o",0
"Amerika","Argentinien","AR","Trio","pet",0
"Amerika","Argentinien","AR","Trio","pp",1
"Amerika","Argentinien","AR","Trio","ps",0
"Amerika","Argentinien","AR","Trio","pvc",0
"Amerika","Argentinien","AR","Argos","hdpe",0
"Amerika","Argentinien","AR","Argos","ldpe",0
"Amerika","Argentinien","AR","Argos","o",0
"Amerika","Argentinien","AR","Argos","pet",0
"Amerika","Argentinien","AR","Argos","pp",1
"Amerika","Argentinien","AR","Argos","ps",0
"Amerika","Argentinien","AR","Argos","pvc",0
"Amerika","Argentinien","AR","Arcor Cofler","hdpe",0
"Amerika","Argentinien","AR","Arcor Cofler","ldpe",0
"Amerika","Argentinien","AR","Arcor Cofler","o",0
"Amerika","Argentinien","AR","Arcor Cofler","pet",0
"Amerika","Argentinien","AR","Arcor Cofler","pp",1
"Amerika","Argentinien","AR","Arcor Cofler","ps",0
"Amerika","Argentinien","AR","Arcor Cofler","pvc",0
"Amerika","Argentinien","AR","Todo Sandwich","hdpe",0
"Amerika","Argentinien","AR","Todo Sandwich","ldpe",0
"Amerika","Argentinien","AR","Todo Sandwich","o",0
"Amerika","Argentinien","AR","Todo Sandwich","pet",0
"Amerika","Argentinien","AR","Todo Sandwich","pp",1
"Amerika","Argentinien","AR","Todo Sandwich","ps",0
