"continent","country","parent_company","plastic_type","n_pieces","total_per_country","rel_freq"
"Africa","Nigeria","Reyon Table Water","pp",0,4,0
"Africa","Nigeria","Reyon Table Water","ps",0,4,0
"Africa","Nigeria","Reyon Table Water","pvc",0,4,0
"Africa","Nigeria","Titus","hdpe",0,4,0
"Africa","Nigeria","Titus","ldpe",0,4,0
"Africa","Nigeria","Titus","o",4,4,1
"Africa","Nigeria","Titus","pet",0,4,0
"Africa","Nigeria","Titus","pp",0,4,0
"Africa","Nigeria","Titus","ps",0,4,0
"Africa","Nigeria","Titus","pvc",0,4,0
"Africa","Nigeria","Gbnl Water","hdpe",0,4,0
"Africa","Nigeria","Gbnl Water","ldpe",0,4,0
"Africa","Nigeria","Gbnl Water","o",0,4,0
"Africa","Nigeria","Gbnl Water","pet",4,4,1
"Africa","Nigeria","Gbnl Water","pp",0,4,0
"Africa","Nigeria","Gbnl Water","ps",0,4,0
"Africa","Nigeria","Gbnl Water","pvc",0,4,0
"Africa","Nigeria","Light","hdpe",0,4,0
"Africa","Nigeria","Light","ldpe",0,4,0
"Africa","Nigeria","Light","o",4,4,1
"Africa","Nigeria","Light","pet",0,4,0
"Africa","Nigeria","Light","pp",0,4,0
"Africa","Nigeria","Light","ps",0,4,0
"Africa","Nigeria","Light","pvc",0,4,0
"Africa","Nigeria","Ozo","hdpe",3,3,1
"Africa","Nigeria","Ozo","ldpe",0,3,0
"Africa","Nigeria","Ozo","o",0,3,0
"Africa","Nigeria","Ozo","pet",0,3,0
"Africa","Nigeria","Ozo","pp",0,3,0
"Africa","Nigeria","Ozo","ps",0,3,0
"Africa","Nigeria","Ozo","pvc",0,3,0
"Africa","Nigeria","Savana","hdpe",0,3,0
"Africa","Nigeria","Savana","ldpe",0,3,0
"Africa","Nigeria","Savana","o",3,3,1
"Africa","Nigeria","Savana","pet",0,3,0
"Africa","Nigeria","Savana","pp",0,3,0
"Africa","Nigeria","Savana","ps",0,3,0
"Africa","Nigeria","Savana","pvc",0,3,0
"Africa","Nigeria","Tee Top","hdpe",0,3,0
"Africa","Nigeria","Tee Top","ldpe",0,3,0
"Africa","Nigeria","Tee Top","o",0,3,0
"Africa","Nigeria","Tee Top","pet",3,3,1
"Africa","Nigeria","Tee Top","pp",0,3,0
"Africa","Nigeria","Tee Top","ps",0,3,0
"Africa","Nigeria","Tee Top","pvc",0,3,0
"Africa","Nigeria","Toplife Water","hdpe",0,3,0
"Africa","Nigeria","Toplife Water","ldpe",0,3,0
"Africa","Nigeria","Toplife Water","o",0,3,0
"Africa","Nigeria","Toplife Water","pet",3,3,1
"Africa","Nigeria","Toplife Water","pp",0,3,0
"Africa","Nigeria","Toplife Water","ps",0,3,0
"Africa","Nigeria","Toplife Water","pvc",0,3,0
"Africa","Nigeria","Rich Biscuit","hdpe",0,3,0
"Africa","Nigeria","Rich Biscuit","ldpe",3,3,1
"Africa","Nigeria","Rich Biscuit","o",0,3,0
"Africa","Nigeria","Rich Biscuit","pet",0,3,0
"Africa","Nigeria","Rich Biscuit","pp",0,3,0
"Africa","Nigeria","Rich Biscuit","ps",0,3,0
"Africa","Nigeria","Rich Biscuit","pvc",0,3,0
"Africa","Nigeria","Ok Pop","hdpe",0,3,0
"Africa","Nigeria","Ok Pop","ldpe",3,3,1
"Africa","Nigeria","Ok Pop","o",0,3,0
"Africa","Nigeria","Ok Pop","pet",0,3,0
"Africa","Nigeria","Ok Pop","pp",0,3,0
"Africa","Nigeria","Ok Pop","ps",0,3,0
"Africa","Nigeria","Ok Pop","pvc",0,3,0
"Africa","Nigeria","King Oil","hdpe",0,3,0
"Africa","Nigeria","King Oil","ldpe",3,3,1
"Africa","Nigeria","King Oil","o",0,3,0
"Africa","Nigeria","King Oil","pet",0,3,0
"Africa","Nigeria","King Oil","pp",0,3,0
"Africa","Nigeria","King Oil","ps",0,3,0
"Africa","Nigeria","King Oil","pvc",0,3,0
"Africa","Nigeria","Lucozade Boost","hdpe",0,3,0
"Africa","Nigeria","Lucozade Boost","ldpe",0,3,0
"Africa","Nigeria","Lucozade Boost","o",0,3,0
"Africa","Nigeria","Lucozade Boost","pet",0,3,0
"Africa","Nigeria","Lucozade Boost","pp",3,3,1
"Africa","Nigeria","Lucozade Boost","ps",0,3,0
"Africa","Nigeria","Lucozade Boost","pvc",0,3,0
"Africa","Nigeria","Dudu Table Water","hdpe",0,3,0
"Africa","Nigeria","Dudu Table Water","ldpe",0,3,0
"Africa","Nigeria","Dudu Table Water","o",0,3,0
"Africa","Nigeria","Dudu Table Water","pet",3,3,1
"Africa","Nigeria","Dudu Table Water","pp",0,3,0
"Africa","Nigeria","Dudu Table Water","ps",0,3,0
"Africa","Nigeria","Dudu Table Water","pvc",0,3,0
"Africa","Nigeria","Babrina Bitters","hdpe",0,3,0
"Africa","Nigeria","Babrina Bitters","ldpe",0,3,0
"Africa","Nigeria","Babrina Bitters","o",0,3,0
"Africa","Nigeria","Babrina Bitters","pet",3,3,1
"Africa","Nigeria","Babrina Bitters","pp",0,3,0
"Africa","Nigeria","Babrina Bitters","ps",0,3,0
"Africa","Nigeria","Babrina Bitters","pvc",0,3,0
"Africa","Nigeria","Aquarite","hdpe",0,3,0
"Africa","Nigeria","Aquarite","ldpe",0,3,0
"Africa","Nigeria","Aquarite","o",0,3,0
"Africa","Nigeria","Aquarite","pet",3,3,1
"Africa","Nigeria","Aquarite","pp",0,3,0
"Africa","Nigeria","Aquarite","ps",0,3,0
"Africa","Nigeria","Aquarite","pvc",0,3,0
"Africa","Nigeria","Buckets","hdpe",3,3,1
"Africa","Nigeria","Buckets","ldpe",0,3,0
"Africa","Nigeria","Buckets","o",0,3,0
"Africa","Nigeria","Buckets","pet",0,3,0
"Africa","Nigeria","Buckets","pp",0,3,0
"Africa","Nigeria","Buckets","ps",0,3,0
"Africa","Nigeria","Buckets","pvc",0,3,0
"Africa","Nigeria","China Resources Group","hdpe",0,3,0
"Africa","Nigeria","China Resources Group","ldpe",0,3,0
"Africa","Nigeria","China Resources Group","o",0,3,0
"Africa","Nigeria","China Resources Group","pet",0,3,0
"Africa","Nigeria","China Resources Group","pp",3,3,1
"Africa","Nigeria","China Resources Group","ps",0,3,0
"Africa","Nigeria","China Resources Group","pvc",0,3,0
"Africa","Nigeria","Klin","hdpe",0,3,0
"Africa","Nigeria","Klin","ldpe",3,3,1
"Africa","Nigeria","Klin","o",0,3,0
"Africa","Nigeria","Klin","pet",0,3,0
"Africa","Nigeria","Klin","pp",0,3,0
"Africa","Nigeria","Klin","ps",0,3,0
"Africa","Nigeria","Klin","pvc",0,3,0
"Africa","Nigeria","Family Care Cream","hdpe",0,3,0
"Africa","Nigeria","Family Care Cream","ldpe",0,3,0
"Africa","Nigeria","Family Care Cream","o",0,3,0
"Africa","Nigeria","Family Care Cream","pet",3,3,1
"Africa","Nigeria","Family Care Cream","pp",0,3,0
"Africa","Nigeria","Family Care Cream","ps",0,3,0
"Africa","Nigeria","Family Care Cream","pvc",0,3,0
"Africa","Nigeria","Kash Water","hdpe",0,3,0
"Africa","Nigeria","Kash Water","ldpe",0,3,0
"Africa","Nigeria","Kash Water","o",0,3,0
"Africa","Nigeria","Kash Water","pet",3,3,1
"Africa","Nigeria","Kash Water","pp",0,3,0
"Africa","Nigeria","Kash Water","ps",0,3,0
"Africa","Nigeria","Kash Water","pvc",0,3,0
"Africa","Nigeria","Lodgers Water","hdpe",0,3,0
"Africa","Nigeria","Lodgers Water","ldpe",0,3,0
"Africa","Nigeria","Lodgers Water","o",0,3,0
"Africa","Nigeria","Lodgers Water","pet",3,3,1
"Africa","Nigeria","Lodgers Water","pp",0,3,0
"Africa","Nigeria","Lodgers Water","ps",0,3,0
"Africa","Nigeria","Lodgers Water","pvc",0,3,0
"Africa","Nigeria","Gallon","hdpe",3,3,1
"Africa","Nigeria","Gallon","ldpe",0,3,0
"Africa","Nigeria","Gallon","o",0,3,0
"Africa","Nigeria","Gallon","pet",0,3,0
"Africa","Nigeria","Gallon","pp",0,3,0
"Africa","Nigeria","Gallon","ps",0,3,0
"Africa","Nigeria","Gallon","pvc",0,3,0
"Africa","Nigeria","Aquadana Table Water","hdpe",0,2,0
"Africa","Nigeria","Aquadana Table Water","ldpe",0,2,0
"Africa","Nigeria","Aquadana Table Water","o",0,2,0
"Africa","Nigeria","Aquadana Table Water","pet",2,2,1
"Africa","Nigeria","Aquadana Table Water","pp",0,2,0
"Africa","Nigeria","Aquadana Table Water","ps",0,2,0
"Africa","Nigeria","Aquadana Table Water","pvc",0,2,0
"Africa","Nigeria","Mr Tee Table Water","hdpe",0,2,0
"Africa","Nigeria","Mr Tee Table Water","ldpe",0,2,0
"Africa","Nigeria","Mr Tee Table Water","o",0,2,0
"Africa","Nigeria","Mr Tee Table Water","pet",2,2,1
"Africa","Nigeria","Mr Tee Table Water","pp",0,2,0
"Africa","Nigeria","Mr Tee Table Water","ps",0,2,0
"Africa","Nigeria","Mr Tee Table Water","pvc",0,2,0
"Africa","Nigeria","Golden Morm","hdpe",0,2,0
"Africa","Nigeria","Golden Morm","ldpe",2,2,1
"Africa","Nigeria","Golden Morm","o",0,2,0
"Africa","Nigeria","Golden Morm","pet",0,2,0
"Africa","Nigeria","Golden Morm","pp",0,2,0
"Africa","Nigeria","Golden Morm","ps",0,2,0
"Africa","Nigeria","Golden Morm","pvc",0,2,0
"Africa","Nigeria","Aqua Table Water","hdpe",0,2,0
"Africa","Nigeria","Aqua Table Water","ldpe",0,2,0
"Africa","Nigeria","Aqua Table Water","o",0,2,0
"Africa","Nigeria","Aqua Table Water","pet",2,2,1
"Africa","Nigeria","Aqua Table Water","pp",0,2,0
"Africa","Nigeria","Aqua Table Water","ps",0,2,0
"Africa","Nigeria","Aqua Table Water","pvc",0,2,0
"Africa","Nigeria","Jik","hdpe",0,2,0
"Africa","Nigeria","Jik","ldpe",0,2,0
"Africa","Nigeria","Jik","o",0,2,0
"Africa","Nigeria","Jik","pet",2,2,1
"Africa","Nigeria","Jik","pp",0,2,0
"Africa","Nigeria","Jik","ps",0,2,0
"Africa","Nigeria","Jik","pvc",0,2,0
"Africa","Nigeria","Fdf Water","hdpe",0,2,0
"Africa","Nigeria","Fdf Water","ldpe",0,2,0
"Africa","Nigeria","Fdf Water","o",0,2,0
"Africa","Nigeria","Fdf Water","pet",2,2,1
"Africa","Nigeria","Fdf Water","pp",0,2,0
"Africa","Nigeria","Fdf Water","ps",0,2,0
"Africa","Nigeria","Fdf Water","pvc",0,2,0
"Africa","Nigeria","Elders Schnapp","hdpe",0,2,0
"Africa","Nigeria","Elders Schnapp","ldpe",0,2,0
"Africa","Nigeria","Elders Schnapp","o",0,2,0
"Africa","Nigeria","Elders Schnapp","pet",2,2,1
"Africa","Nigeria","Elders Schnapp","pp",0,2,0
"Africa","Nigeria","Elders Schnapp","ps",0,2,0
"Africa","Nigeria","Elders Schnapp","pvc",0,2,0
"Africa","Nigeria","Shoes","hdpe",0,2,0
"Africa","Nigeria","Shoes","ldpe",2,2,1
"Africa","Nigeria","Shoes","o",0,2,0
"Africa","Nigeria","Shoes","pet",0,2,0
"Africa","Nigeria","Shoes","pp",0,2,0
"Africa","Nigeria","Shoes","ps",0,2,0
"Africa","Nigeria","Shoes","pvc",0,2,0
"Africa","Nigeria","Euro Global Food & Distle. Ltd","hdpe",0,2,0
"Africa","Nigeria","Euro Global Food & Distle. Ltd","ldpe",0,2,0
"Africa","Nigeria","Euro Global Food & Distle. Ltd","o",0,2,0
"Africa","Nigeria","Euro Global Food & Distle. Ltd","pet",2,2,1
"Africa","Nigeria","Euro Global Food & Distle. Ltd","pp",0,2,0
"Africa","Nigeria","Euro Global Food & Distle. Ltd","ps",0,2,0
"Africa","Nigeria","Euro Global Food & Distle. Ltd","pvc",0,2,0
"Africa","Nigeria","Emperor","hdpe",2,2,1
"Africa","Nigeria","Emperor","ldpe",0,2,0
"Africa","Nigeria","Emperor","o",0,2,0
"Africa","Nigeria","Emperor","pet",0,2,0
"Africa","Nigeria","Emperor","pp",0,2,0
"Africa","Nigeria","Emperor","ps",0,2,0
"Africa","Nigeria","Emperor","pvc",0,2,0
"Africa","Nigeria","Sunar Table Water","hdpe",0,2,0
"Africa","Nigeria","Sunar Table Water","ldpe",0,2,0
"Africa","Nigeria","Sunar Table Water","o",0,2,0
"Africa","Nigeria","Sunar Table Water","pet",2,2,1
"Africa","Nigeria","Sunar Table Water","pp",0,2,0
"Africa","Nigeria","Sunar Table Water","ps",0,2,0
"Africa","Nigeria","Sunar Table Water","pvc",0,2,0
"Africa","Nigeria","Coo! Table Water","hdpe",0,2,0
"Africa","Nigeria","Coo! Table Water","ldpe",0,2,0
"Africa","Nigeria","Coo! Table Water","o",0,2,0
"Africa","Nigeria","Coo! Table Water","pet",2,2,1
"Africa","Nigeria","Coo! Table Water","pp",0,2,0
"Africa","Nigeria","Coo! Table Water","ps",0,2,0
"Africa","Nigeria","Coo! Table Water","pvc",0,2,0
"Africa","Nigeria","Container","hdpe",2,2,1
"Africa","Nigeria","Container","ldpe",0,2,0
"Africa","Nigeria","Container","o",0,2,0
"Africa","Nigeria","Container","pet",0,2,0
"Africa","Nigeria","Container","pp",0,2,0
"Africa","Nigeria","Container","ps",0,2,0
"Africa","Nigeria","Container","pvc",0,2,0
"Africa","Nigeria","Cici Water","hdpe",0,2,0
"Africa","Nigeria","Cici Water","ldpe",0,2,0
"Africa","Nigeria","Cici Water","o",0,2,0
"Africa","Nigeria","Cici Water","pet",2,2,1
"Africa","Nigeria","Cici Water","pp",0,2,0
"Africa","Nigeria","Cici Water","ps",0,2,0
"Africa","Nigeria","Cici Water","pvc",0,2,0
"Africa","Nigeria","Beiersdorf Global AG","hdpe",2,2,1
"Africa","Nigeria","Beiersdorf Global AG","ldpe",0,2,0
"Africa","Nigeria","Beiersdorf Global AG","o",0,2,0
"Africa","Nigeria","Beiersdorf Global AG","pet",0,2,0
"Africa","Nigeria","Beiersdorf Global AG","pp",0,2,0
"Africa","Nigeria","Beiersdorf Global AG","ps",0,2,0
"Africa","Nigeria","Beiersdorf Global AG","pvc",0,2,0
"Africa","Nigeria","Junel Nigeria Ltd","hdpe",0,2,0
"Africa","Nigeria","Junel Nigeria Ltd","ldpe",0,2,0
"Africa","Nigeria","Junel Nigeria Ltd","o",0,2,0
"Africa","Nigeria","Junel Nigeria Ltd","pet",2,2,1
"Africa","Nigeria","Junel Nigeria Ltd","pp",0,2,0
"Africa","Nigeria","Junel Nigeria Ltd","ps",0,2,0
"Africa","Nigeria","Junel Nigeria Ltd","pvc",0,2,0
"Africa","Nigeria","Schwepps","hdpe",0,2,0
"Africa","Nigeria","Schwepps","ldpe",0,2,0
"Africa","Nigeria","Schwepps","o",0,2,0
"Africa","Nigeria","Schwepps","pet",2,2,1
"Africa","Nigeria","Schwepps","pp",0,2,0
"Africa","Nigeria","Schwepps","ps",0,2,0
"Africa","Nigeria","Schwepps","pvc",0,2,0
"Africa","Nigeria","Moko Moko","hdpe",0,2,0
"Africa","Nigeria","Moko Moko","ldpe",0,2,0
"Africa","Nigeria","Moko Moko","o",0,2,0
"Africa","Nigeria","Moko Moko","pet",2,2,1
"Africa","Nigeria","Moko Moko","pp",0,2,0
"Africa","Nigeria","Moko Moko","ps",0,2,0
"Africa","Nigeria","Moko Moko","pvc",0,2,0
"Africa","Nigeria","Le Amond","hdpe",0,2,0
"Africa","Nigeria","Le Amond","ldpe",0,2,0
"Africa","Nigeria","Le Amond","o",0,2,0
"Africa","Nigeria","Le Amond","pet",2,2,1
"Africa","Nigeria","Le Amond","pp",0,2,0
"Africa","Nigeria","Le Amond","ps",0,2,0
"Africa","Nigeria","Le Amond","pvc",0,2,0
"Africa","Nigeria","Papillon Spoons","hdpe",0,1,0
"Africa","Nigeria","Papillon Spoons","ldpe",0,1,0
"Africa","Nigeria","Papillon Spoons","o",0,1,0
"Africa","Nigeria","Papillon Spoons","pet",0,1,0
"Africa","Nigeria","Papillon Spoons","pp",1,1,1
"Africa","Nigeria","Papillon Spoons","ps",0,1,0
"Africa","Nigeria","Papillon Spoons","pvc",0,1,0
"Africa","Nigeria","Tasty Time","hdpe",0,1,0
"Africa","Nigeria","Tasty Time","ldpe",0,1,0
"Africa","Nigeria","Tasty Time","o",0,1,0
"Africa","Nigeria","Tasty Time","pet",1,1,1
"Africa","Nigeria","Tasty Time","pp",0,1,0
"Africa","Nigeria","Tasty Time","ps",0,1,0
"Africa","Nigeria","Tasty Time","pvc",0,1,0
"Africa","Nigeria","Mayjoy","hdpe",0,1,0
"Africa","Nigeria","Mayjoy","ldpe",0,1,0
"Africa","Nigeria","Mayjoy","o",0,1,0
"Africa","Nigeria","Mayjoy","pet",1,1,1
"Africa","Nigeria","Mayjoy","pp",0,1,0
"Africa","Nigeria","Mayjoy","ps",0,1,0
"Africa","Nigeria","Mayjoy","pvc",0,1,0
"Africa","Nigeria","Luxury Water","hdpe",0,1,0
"Africa","Nigeria","Luxury Water","ldpe",0,1,0
"Africa","Nigeria","Luxury Water","o",0,1,0
"Africa","Nigeria","Luxury Water","pet",1,1,1
"Africa","Nigeria","Luxury Water","pp",0,1,0
"Africa","Nigeria","Luxury Water","ps",0,1,0
"Africa","Nigeria","Luxury Water","pvc",0,1,0
"Africa","Nigeria","Climax Energy Drink","hdpe",0,1,0
"Africa","Nigeria","Climax Energy Drink","ldpe",0,1,0
"Africa","Nigeria","Climax Energy Drink","o",0,1,0
"Africa","Nigeria","Climax Energy Drink","pet",1,1,1
"Africa","Nigeria","Climax Energy Drink","pp",0,1,0
"Africa","Nigeria","Climax Energy Drink","ps",0,1,0
"Africa","Nigeria","Climax Energy Drink","pvc",0,1,0
"Africa","Nigeria","Loli Pop","hdpe",0,1,0
"Africa","Nigeria","Loli Pop","ldpe",1,1,1
"Africa","Nigeria","Loli Pop","o",0,1,0
"Africa","Nigeria","Loli Pop","pet",0,1,0
"Africa","Nigeria","Loli Pop","pp",0,1,0
"Africa","Nigeria","Loli Pop","ps",0,1,0
"Africa","Nigeria","Loli Pop","pvc",0,1,0
"Africa","Nigeria","Nutrimilk","hdpe",0,1,0
"Africa","Nigeria","Nutrimilk","ldpe",0,1,0
"Africa","Nigeria","Nutrimilk","o",0,1,0
"Africa","Nigeria","Nutrimilk","pet",1,1,1
"Africa","Nigeria","Nutrimilk","pp",0,1,0
"Africa","Nigeria","Nutrimilk","ps",0,1,0
"Africa","Nigeria","Nutrimilk","pvc",0,1,0
"Africa","Nigeria","Teetop Table Water","hdpe",0,1,0
"Africa","Nigeria","Teetop Table Water","ldpe",0,1,0
"Africa","Nigeria","Teetop Table Water","o",0,1,0
"Africa","Nigeria","Teetop Table Water","pet",1,1,1
"Africa","Nigeria","Teetop Table Water","pp",0,1,0
"Africa","Nigeria","Teetop Table Water","ps",0,1,0
"Africa","Nigeria","Teetop Table Water","pvc",0,1,0
"Africa","Nigeria","Cool8Ge Table Water","hdpe",0,1,0
"Africa","Nigeria","Cool8Ge Table Water","ldpe",0,1,0
"Africa","Nigeria","Cool8Ge Table Water","o",0,1,0
"Africa","Nigeria","Cool8Ge Table Water","pet",1,1,1
"Africa","Nigeria","Cool8Ge Table Water","pp",0,1,0
"Africa","Nigeria","Cool8Ge Table Water","ps",0,1,0
"Africa","Nigeria","Cool8Ge Table Water","pvc",0,1,0
"Africa","Nigeria","Dallas","hdpe",0,1,0
"Africa","Nigeria","Dallas","ldpe",0,1,0
"Africa","Nigeria","Dallas","o",0,1,0
"Africa","Nigeria","Dallas","pet",0,1,0
"Africa","Nigeria","Dallas","pp",1,1,1
"Africa","Nigeria","Dallas","ps",0,1,0
"Africa","Nigeria","Dallas","pvc",0,1,0
"Africa","Nigeria","Dana","hdpe",1,1,1
"Africa","Nigeria","Dana","ldpe",0,1,0
"Africa","Nigeria","Dana","o",0,1,0
"Africa","Nigeria","Dana","pet",0,1,0
"Africa","Nigeria","Dana","pp",0,1,0
"Africa","Nigeria","Dana","ps",0,1,0
"Africa","Nigeria","Dana","pvc",0,1,0
"Africa","Nigeria","Diclomol Gel","hdpe",0,1,0
"Africa","Nigeria","Diclomol Gel","ldpe",0,1,0
"Africa","Nigeria","Diclomol Gel","o",1,1,1
"Africa","Nigeria","Diclomol Gel","pet",0,1,0
"Africa","Nigeria","Diclomol Gel","pp",0,1,0
"Africa","Nigeria","Diclomol Gel","ps",0,1,0
"Africa","Nigeria","Diclomol Gel","pvc",0,1,0
"Africa","Nigeria","Trebet Water","hdpe",0,1,0
"Africa","Nigeria","Trebet Water","ldpe",0,1,0
"Africa","Nigeria","Trebet Water","o",0,1,0
"Africa","Nigeria","Trebet Water","pet",1,1,1
"Africa","Nigeria","Trebet Water","pp",0,1,0
"Africa","Nigeria","Trebet Water","ps",0,1,0
"Africa","Nigeria","Trebet Water","pvc",0,1,0
"Africa","Nigeria","Dip Table Water","hdpe",0,1,0
"Africa","Nigeria","Dip Table Water","ldpe",0,1,0
"Africa","Nigeria","Dip Table Water","o",0,1,0
"Africa","Nigeria","Dip Table Water","pet",1,1,1
"Africa","Nigeria","Dip Table Water","pp",0,1,0
"Africa","Nigeria","Dip Table Water","ps",0,1,0
"Africa","Nigeria","Dip Table Water","pvc",0,1,0
"Africa","Nigeria","Sylko Table Wat","hdpe",0,1,0
"Africa","Nigeria","Sylko Table Wat","ldpe",0,1,0
"Africa","Nigeria","Sylko Table Wat","o",0,1,0
"Africa","Nigeria","Sylko Table Wat","pet",1,1,1
"Africa","Nigeria","Sylko Table Wat","pp",0,1,0
"Africa","Nigeria","Sylko Table Wat","ps",0,1,0
"Africa","Nigeria","Sylko Table Wat","pvc",0,1,0
"Africa","Nigeria","Alapson","hdpe",0,1,0
"Africa","Nigeria","Alapson","ldpe",0,1,0
"Africa","Nigeria","Alapson","o",0,1,0
"Africa","Nigeria","Alapson","pet",1,1,1
"Africa","Nigeria","Alapson","pp",0,1,0
"Africa","Nigeria","Alapson","ps",0,1,0
"Africa","Nigeria","Alapson","pvc",0,1,0
"Africa","Nigeria","Drip Set","hdpe",0,1,0
"Africa","Nigeria","Drip Set","ldpe",1,1,1
"Africa","Nigeria","Drip Set","o",0,1,0
"Africa","Nigeria","Drip Set","pet",0,1,0
"Africa","Nigeria","Drip Set","pp",0,1,0
"Africa","Nigeria","Drip Set","ps",0,1,0
"Africa","Nigeria","Drip Set","pvc",0,1,0
"Africa","Nigeria","Nutriyo Yoghurt","hdpe",0,1,0
"Africa","Nigeria","Nutriyo Yoghurt","ldpe",0,1,0
"Africa","Nigeria","Nutriyo Yoghurt","o",0,1,0
"Africa","Nigeria","Nutriyo Yoghurt","pet",1,1,1
"Africa","Nigeria","Nutriyo Yoghurt","pp",0,1,0
"Africa","Nigeria","Nutriyo Yoghurt","ps",0,1,0
"Africa","Nigeria","Nutriyo Yoghurt","pvc",0,1,0
"Africa","Nigeria","Ecowater","hdpe",0,1,0
"Africa","Nigeria","Ecowater","ldpe",0,1,0
"Africa","Nigeria","Ecowater","o",0,1,0
"Africa","Nigeria","Ecowater","pet",1,1,1
"Africa","Nigeria","Ecowater","pp",0,1,0
"Africa","Nigeria","Ecowater","ps",0,1,0
"Africa","Nigeria","Ecowater","pvc",0,1,0
"Africa","Nigeria","Amasco","hdpe",1,1,1
"Africa","Nigeria","Amasco","ldpe",0,1,0
"Africa","Nigeria","Amasco","o",0,1,0
"Africa","Nigeria","Amasco","pet",0,1,0
"Africa","Nigeria","Amasco","pp",0,1,0
"Africa","Nigeria","Amasco","ps",0,1,0
"Africa","Nigeria","Amasco","pvc",0,1,0
"Africa","Nigeria","Oho","hdpe",0,1,0
"Africa","Nigeria","Oho","ldpe",0,1,0
"Africa","Nigeria","Oho","o",0,1,0
"Africa","Nigeria","Oho","pet",1,1,1
"Africa","Nigeria","Oho","pp",0,1,0
"Africa","Nigeria","Oho","ps",0,1,0
"Africa","Nigeria","Oho","pvc",0,1,0
"Africa","Nigeria","Cascala Table Water","hdpe",0,1,0
"Africa","Nigeria","Cascala Table Water","ldpe",0,1,0
"Africa","Nigeria","Cascala Table Water","o",0,1,0
"Africa","Nigeria","Cascala Table Water","pet",1,1,1
"Africa","Nigeria","Cascala Table Water","pp",0,1,0
"Africa","Nigeria","Cascala Table Water","ps",0,1,0
"Africa","Nigeria","Cascala Table Water","pvc",0,1,0
"Africa","Nigeria","Caro","hdpe",1,1,1
"Africa","Nigeria","Caro","ldpe",0,1,0
"Africa","Nigeria","Caro","o",0,1,0
"Africa","Nigeria","Caro","pet",0,1,0
"Africa","Nigeria","Caro","pp",0,1,0
"Africa","Nigeria","Caro","ps",0,1,0
"Africa","Nigeria","Caro","pvc",0,1,0
"Africa","Nigeria","Aboniki Balm","hdpe",0,1,0
"Africa","Nigeria","Aboniki Balm","ldpe",0,1,0
"Africa","Nigeria","Aboniki Balm","o",0,1,0
"Africa","Nigeria","Aboniki Balm","pet",0,1,0
"Africa","Nigeria","Aboniki Balm","pp",1,1,1
"Africa","Nigeria","Aboniki Balm","ps",0,1,0
"Africa","Nigeria","Aboniki Balm","pvc",0,1,0
"Africa","Nigeria","Mena Table Water","hdpe",0,1,0
"Africa","Nigeria","Mena Table Water","ldpe",0,1,0
"Africa","Nigeria","Mena Table Water","o",0,1,0
"Africa","Nigeria","Mena Table Water","pet",1,1,1
"Africa","Nigeria","Mena Table Water","pp",0,1,0
"Africa","Nigeria","Mena Table Water","ps",0,1,0
"Africa","Nigeria","Mena Table Water","pvc",0,1,0
"Africa","Nigeria","Ariane Table Water","hdpe",0,1,0
"Africa","Nigeria","Ariane Table Water","ldpe",0,1,0
"Africa","Nigeria","Ariane Table Water","o",0,1,0
"Africa","Nigeria","Ariane Table Water","pet",1,1,1
"Africa","Nigeria","Ariane Table Water","pp",0,1,0
"Africa","Nigeria","Ariane Table Water","ps",0,1,0
"Africa","Nigeria","Ariane Table Water","pvc",0,1,0
"Africa","Nigeria","Atm Card","hdpe",0,1,0
"Africa","Nigeria","Atm Card","ldpe",0,1,0
"Africa","Nigeria","Atm Card","o",1,1,1
"Africa","Nigeria","Atm Card","pet",0,1,0
"Africa","Nigeria","Atm Card","pp",0,1,0
"Africa","Nigeria","Atm Card","ps",0,1,0
"Africa","Nigeria","Atm Card","pvc",0,1,0
"Africa","Nigeria","Ballamour Bitter","hdpe",0,1,0
"Africa","Nigeria","Ballamour Bitter","ldpe",0,1,0
"Africa","Nigeria","Ballamour Bitter","o",0,1,0
"Africa","Nigeria","Ballamour Bitter","pet",1,1,1
"Africa","Nigeria","Ballamour Bitter","pp",0,1,0
"Africa","Nigeria","Ballamour Bitter","ps",0,1,0
"Africa","Nigeria","Ballamour Bitter","pvc",0,1,0
"Africa","Nigeria","Wrightway Water","hdpe",0,1,0
"Africa","Nigeria","Wrightway Water","ldpe",0,1,0
"Africa","Nigeria","Wrightway Water","o",0,1,0
"Africa","Nigeria","Wrightway Water","pet",1,1,1
"Africa","Nigeria","Wrightway Water","pp",0,1,0
"Africa","Nigeria","Wrightway Water","ps",0,1,0
"Africa","Nigeria","Wrightway Water","pvc",0,1,0
"Africa","Nigeria","New Based World Class Resources Ltd","hdpe",0,1,0
"Africa","Nigeria","New Based World Class Resources Ltd","ldpe",1,1,1
"Africa","Nigeria","New Based World Class Resources Ltd","o",0,1,0
"Africa","Nigeria","New Based World Class Resources Ltd","pet",0,1,0
"Africa","Nigeria","New Based World Class Resources Ltd","pp",0,1,0
"Africa","Nigeria","New Based World Class Resources Ltd","ps",0,1,0
"Africa","Nigeria","New Based World Class Resources Ltd","pvc",0,1,0
"Africa","Nigeria","Bayla Hot","hdpe",0,1,0
"Africa","Nigeria","Bayla Hot","ldpe",0,1,0
