"continent","country","parent_company","plastic_type","n_pieces"
"Europe","Ukraine","Garage","pp",0
"Europe","Ukraine","Garage","ps",0
"Europe","Ukraine","Garage","pvc",NA
"Europe","Ukraine","Рудь","hdpe",0
"Europe","Ukraine","Рудь","ldpe",5
"Europe","Ukraine","Рудь","o",19
"Europe","Ukraine","Рудь","pet",0
"Europe","Ukraine","Рудь","pp",0
"Europe","Ukraine","Рудь","ps",5
"Europe","Ukraine","Рудь","pvc",NA
"Europe","Ukraine","Ооо «Vegetus»","hdpe",1
"Europe","Ukraine","Ооо «Vegetus»","ldpe",0
"Europe","Ukraine","Ооо «Vegetus»","o",27
"Europe","Ukraine","Ооо «Vegetus»","pet",0
"Europe","Ukraine","Ооо «Vegetus»","pp",0
"Europe","Ukraine","Ооо «Vegetus»","ps",0
"Europe","Ukraine","Ооо «Vegetus»","pvc",NA
"Europe","Ukraine","Nemiroff","hdpe",0
"Europe","Ukraine","Nemiroff","ldpe",0
"Europe","Ukraine","Nemiroff","o",28
"Europe","Ukraine","Nemiroff","pet",0
"Europe","Ukraine","Nemiroff","pp",0
"Europe","Ukraine","Nemiroff","ps",0
"Europe","Ukraine","Nemiroff","pvc",NA
"Europe","Ukraine","Атб","hdpe",11
"Europe","Ukraine","Атб","ldpe",15
"Europe","Ukraine","Атб","o",0
"Europe","Ukraine","Атб","pet",0
"Europe","Ukraine","Атб","pp",0
"Europe","Ukraine","Атб","ps",0
"Europe","Ukraine","Атб","pvc",NA
"Europe","Ukraine","Розумний Вибір","hdpe",2
"Europe","Ukraine","Розумний Вибір","ldpe",0
"Europe","Ukraine","Розумний Вибір","o",2
"Europe","Ukraine","Розумний Вибір","pet",14
"Europe","Ukraine","Розумний Вибір","pp",8
"Europe","Ukraine","Розумний Вибір","ps",0
"Europe","Ukraine","Розумний Вибір","pvc",NA
"Europe","Ukraine","Козацька Рада","hdpe",0
"Europe","Ukraine","Козацька Рада","ldpe",0
"Europe","Ukraine","Козацька Рада","o",26
"Europe","Ukraine","Козацька Рада","pet",0
"Europe","Ukraine","Козацька Рада","pp",0
"Europe","Ukraine","Козацька Рада","ps",0
"Europe","Ukraine","Козацька Рада","pvc",NA
"Europe","Ukraine","Parlament","hdpe",0
"Europe","Ukraine","Parlament","ldpe",0
"Europe","Ukraine","Parlament","o",24
"Europe","Ukraine","Parlament","pet",0
"Europe","Ukraine","Parlament","pp",0
"Europe","Ukraine","Parlament","ps",0
"Europe","Ukraine","Parlament","pvc",NA
"Europe","Ukraine","Heets","hdpe",0
"Europe","Ukraine","Heets","ldpe",0
"Europe","Ukraine","Heets","o",23
"Europe","Ukraine","Heets","pet",0
"Europe","Ukraine","Heets","pp",0
"Europe","Ukraine","Heets","ps",0
"Europe","Ukraine","Heets","pvc",NA
"Europe","Ukraine","Fishdream","hdpe",0
"Europe","Ukraine","Fishdream","ldpe",0
"Europe","Ukraine","Fishdream","o",22
"Europe","Ukraine","Fishdream","pet",0
"Europe","Ukraine","Fishdream","pp",0
"Europe","Ukraine","Fishdream","ps",0
"Europe","Ukraine","Fishdream","pvc",NA
"Europe","Ukraine","Сан Санич","hdpe",0
"Europe","Ukraine","Сан Санич","ldpe",0
"Europe","Ukraine","Сан Санич","o",22
"Europe","Ukraine","Сан Санич","pet",0
"Europe","Ukraine","Сан Санич","pp",0
"Europe","Ukraine","Сан Санич","ps",0
"Europe","Ukraine","Сан Санич","pvc",NA
"Europe","Ukraine","Бомба (Фоп Скачков)","hdpe",0
"Europe","Ukraine","Бомба (Фоп Скачков)","ldpe",0
"Europe","Ukraine","Бомба (Фоп Скачков)","o",22
"Europe","Ukraine","Бомба (Фоп Скачков)","pet",0
"Europe","Ukraine","Бомба (Фоп Скачков)","pp",0
"Europe","Ukraine","Бомба (Фоп Скачков)","ps",0
"Europe","Ukraine","Бомба (Фоп Скачков)","pvc",NA
"Europe","Ukraine","Ld","hdpe",0
"Europe","Ukraine","Ld","ldpe",0
"Europe","Ukraine","Ld","o",22
"Europe","Ukraine","Ld","pet",0
"Europe","Ukraine","Ld","pp",0
"Europe","Ukraine","Ld","ps",0
"Europe","Ukraine","Ld","pvc",NA
"Europe","Ukraine","Київхліб","hdpe",0
"Europe","Ukraine","Київхліб","ldpe",7
"Europe","Ukraine","Київхліб","o",14
"Europe","Ukraine","Київхліб","pet",0
"Europe","Ukraine","Київхліб","pp",0
"Europe","Ukraine","Київхліб","ps",0
"Europe","Ukraine","Київхліб","pvc",NA
"Europe","Ukraine","Nestlé","hdpe",0
"Europe","Ukraine","Nestlé","ldpe",0
"Europe","Ukraine","Nestlé","o",20
"Europe","Ukraine","Nestlé","pet",1
"Europe","Ukraine","Nestlé","pp",0
"Europe","Ukraine","Nestlé","ps",0
"Europe","Ukraine","Nestlé","pvc",NA
"Europe","Ukraine","Apps","hdpe",0
"Europe","Ukraine","Apps","ldpe",0
"Europe","Ukraine","Apps","o",0
"Europe","Ukraine","Apps","pet",21
"Europe","Ukraine","Apps","pp",0
"Europe","Ukraine","Apps","ps",0
"Europe","Ukraine","Apps","pvc",NA
"Europe","Ukraine","Villa Krim","hdpe",0
"Europe","Ukraine","Villa Krim","ldpe",0
"Europe","Ukraine","Villa Krim","o",20
"Europe","Ukraine","Villa Krim","pet",0
"Europe","Ukraine","Villa Krim","pp",0
"Europe","Ukraine","Villa Krim","ps",0
"Europe","Ukraine","Villa Krim","pvc",NA
"Europe","Ukraine","Heineken International","hdpe",0
"Europe","Ukraine","Heineken International","ldpe",0
"Europe","Ukraine","Heineken International","o",20
"Europe","Ukraine","Heineken International","pet",0
"Europe","Ukraine","Heineken International","pp",0
"Europe","Ukraine","Heineken International","ps",0
"Europe","Ukraine","Heineken International","pvc",NA
"Europe","Ukraine","Shabo","hdpe",0
"Europe","Ukraine","Shabo","ldpe",0
"Europe","Ukraine","Shabo","o",20
"Europe","Ukraine","Shabo","pet",0
"Europe","Ukraine","Shabo","pp",0
"Europe","Ukraine","Shabo","ps",0
"Europe","Ukraine","Shabo","pvc",NA
"Europe","Ukraine","Повна Чаша","hdpe",0
"Europe","Ukraine","Повна Чаша","ldpe",0
"Europe","Ukraine","Повна Чаша","o",12
"Europe","Ukraine","Повна Чаша","pet",8
"Europe","Ukraine","Повна Чаша","pp",0
"Europe","Ukraine","Повна Чаша","ps",0
"Europe","Ukraine","Повна Чаша","pvc",NA
"Europe","Ukraine","Lm","hdpe",0
"Europe","Ukraine","Lm","ldpe",0
"Europe","Ukraine","Lm","o",20
"Europe","Ukraine","Lm","pet",0
"Europe","Ukraine","Lm","pp",0
"Europe","Ukraine","Lm","ps",0
"Europe","Ukraine","Lm","pvc",NA
"Europe","Ukraine","Мороша","hdpe",0
"Europe","Ukraine","Мороша","ldpe",0
"Europe","Ukraine","Мороша","o",19
"Europe","Ukraine","Мороша","pet",0
"Europe","Ukraine","Мороша","pp",0
"Europe","Ukraine","Мороша","ps",0
"Europe","Ukraine","Мороша","pvc",NA
"Europe","Ukraine","Aroma Kava","hdpe",0
"Europe","Ukraine","Aroma Kava","ldpe",0
"Europe","Ukraine","Aroma Kava","o",19
"Europe","Ukraine","Aroma Kava","pet",0
"Europe","Ukraine","Aroma Kava","pp",0
"Europe","Ukraine","Aroma Kava","ps",0
"Europe","Ukraine","Aroma Kava","pvc",NA
"Europe","Ukraine","McDonald's Corporation","hdpe",0
"Europe","Ukraine","McDonald's Corporation","ldpe",0
"Europe","Ukraine","McDonald's Corporation","o",15
"Europe","Ukraine","McDonald's Corporation","pet",0
"Europe","Ukraine","McDonald's Corporation","pp",0
"Europe","Ukraine","McDonald's Corporation","ps",3
"Europe","Ukraine","McDonald's Corporation","pvc",NA
"Europe","Ukraine","Мікадо","hdpe",0
"Europe","Ukraine","Мікадо","ldpe",0
"Europe","Ukraine","Мікадо","o",18
"Europe","Ukraine","Мікадо","pet",0
"Europe","Ukraine","Мікадо","pp",0
"Europe","Ukraine","Мікадо","ps",0
"Europe","Ukraine","Мікадо","pvc",NA
"Europe","Ukraine","Рошен","hdpe",0
"Europe","Ukraine","Рошен","ldpe",15
"Europe","Ukraine","Рошен","o",2
"Europe","Ukraine","Рошен","pet",0
"Europe","Ukraine","Рошен","pp",0
"Europe","Ukraine","Рошен","ps",0
"Europe","Ukraine","Рошен","pvc",NA
"Europe","Ukraine","Strong","hdpe",0
"Europe","Ukraine","Strong","ldpe",0
"Europe","Ukraine","Strong","o",17
"Europe","Ukraine","Strong","pet",0
"Europe","Ukraine","Strong","pp",0
"Europe","Ukraine","Strong","ps",0
"Europe","Ukraine","Strong","pvc",NA
"Europe","Ukraine","Яготинське","hdpe",0
"Europe","Ukraine","Яготинське","ldpe",1
"Europe","Ukraine","Яготинське","o",12
"Europe","Ukraine","Яготинське","pet",0
"Europe","Ukraine","Яготинське","pp",4
"Europe","Ukraine","Яготинське","ps",0
"Europe","Ukraine","Яготинське","pvc",NA
"Europe","Ukraine","Black Energy","hdpe",0
"Europe","Ukraine","Black Energy","ldpe",0
"Europe","Ukraine","Black Energy","o",0
"Europe","Ukraine","Black Energy","pet",17
"Europe","Ukraine","Black Energy","pp",0
"Europe","Ukraine","Black Energy","ps",0
"Europe","Ukraine","Black Energy","pvc",NA
"Europe","Ukraine","Цельсій","hdpe",0
"Europe","Ukraine","Цельсій","ldpe",0
"Europe","Ukraine","Цельсій","o",16
"Europe","Ukraine","Цельсій","pet",0
"Europe","Ukraine","Цельсій","pp",0
"Europe","Ukraine","Цельсій","ps",0
"Europe","Ukraine","Цельсій","pvc",NA
"Europe","Ukraine","Тетерів (Сан Інбев Україна)","hdpe",0
"Europe","Ukraine","Тетерів (Сан Інбев Україна)","ldpe",0
"Europe","Ukraine","Тетерів (Сан Інбев Україна)","o",0
"Europe","Ukraine","Тетерів (Сан Інбев Україна)","pet",16
"Europe","Ukraine","Тетерів (Сан Інбев Україна)","pp",0
"Europe","Ukraine","Тетерів (Сан Інбев Україна)","ps",0
"Europe","Ukraine","Тетерів (Сан Інбев Україна)","pvc",NA
"Europe","Ukraine","Sandora","hdpe",0
"Europe","Ukraine","Sandora","ldpe",0
"Europe","Ukraine","Sandora","o",15
"Europe","Ukraine","Sandora","pet",1
"Europe","Ukraine","Sandora","pp",0
"Europe","Ukraine","Sandora","ps",0
"Europe","Ukraine","Sandora","pvc",NA
"Europe","Ukraine","Longer","hdpe",0
"Europe","Ukraine","Longer","ldpe",0
"Europe","Ukraine","Longer","o",16
"Europe","Ukraine","Longer","pet",0
"Europe","Ukraine","Longer","pp",0
"Europe","Ukraine","Longer","ps",0
"Europe","Ukraine","Longer","pvc",NA
"Europe","Ukraine","Prime","hdpe",0
"Europe","Ukraine","Prime","ldpe",0
"Europe","Ukraine","Prime","o",15
"Europe","Ukraine","Prime","pet",0
"Europe","Ukraine","Prime","pp",0
"Europe","Ukraine","Prime","ps",0
"Europe","Ukraine","Prime","pvc",NA
"Europe","Ukraine","Банки Ноу Нейм","hdpe",0
"Europe","Ukraine","Банки Ноу Нейм","ldpe",0
"Europe","Ukraine","Банки Ноу Нейм","o",15
"Europe","Ukraine","Банки Ноу Нейм","pet",0
"Europe","Ukraine","Банки Ноу Нейм","pp",0
"Europe","Ukraine","Банки Ноу Нейм","ps",0
"Europe","Ukraine","Банки Ноу Нейм","pvc",NA
"Europe","Ukraine","Carlsberg","hdpe",0
"Europe","Ukraine","Carlsberg","ldpe",0
"Europe","Ukraine","Carlsberg","o",15
"Europe","Ukraine","Carlsberg","pet",0
"Europe","Ukraine","Carlsberg","pp",0
"Europe","Ukraine","Carlsberg","ps",0
"Europe","Ukraine","Carlsberg","pvc",NA
"Europe","Ukraine","Борисфен","hdpe",0
"Europe","Ukraine","Борисфен","ldpe",0
"Europe","Ukraine","Борисфен","o",15
"Europe","Ukraine","Борисфен","pet",0
"Europe","Ukraine","Борисфен","pp",0
"Europe","Ukraine","Борисфен","ps",0
"Europe","Ukraine","Борисфен","pvc",NA
"Europe","Ukraine","Тов """"Уссп Ко Хлібопекарський Комплекс""""","hdpe",0
"Europe","Ukraine","Тов """"Уссп Ко Хлібопекарський Комплекс""""","ldpe",0
"Europe","Ukraine","Тов """"Уссп Ко Хлібопекарський Комплекс""""","o",14
"Europe","Ukraine","Тов """"Уссп Ко Хлібопекарський Комплекс""""","pet",0
"Europe","Ukraine","Тов """"Уссп Ко Хлібопекарський Комплекс""""","pp",0
"Europe","Ukraine","Тов """"Уссп Ко Хлібопекарський Комплекс""""","ps",0
"Europe","Ukraine","Тов """"Уссп Ко Хлібопекарський Комплекс""""","pvc",NA
"Europe","Ukraine","Mondelez International","hdpe",0
"Europe","Ukraine","Mondelez International","ldpe",0
"Europe","Ukraine","Mondelez International","o",13
"Europe","Ukraine","Mondelez International","pet",0
"Europe","Ukraine","Mondelez International","pp",0
"Europe","Ukraine","Mondelez International","ps",0
"Europe","Ukraine","Mondelez International","pvc",NA
"Europe","Ukraine","Чернігівське (Сан Інбев Україна)","hdpe",0
"Europe","Ukraine","Чернігівське (Сан Інбев Україна)","ldpe",0
"Europe","Ukraine","Чернігівське (Сан Інбев Україна)","o",3
"Europe","Ukraine","Чернігівське (Сан Інбев Україна)","pet",10
"Europe","Ukraine","Чернігівське (Сан Інбев Україна)","pp",0
"Europe","Ukraine","Чернігівське (Сан Інбев Україна)","ps",0
"Europe","Ukraine","Чернігівське (Сан Інбев Україна)","pvc",NA
"Europe","Ukraine","Тм Хлібний Дар, Виробник «Національної Горілчаної Компанії»","hdpe",0
"Europe","Ukraine","Тм Хлібний Дар, Виробник «Національної Горілчаної Компанії»","ldpe",0
"Europe","Ukraine","Тм Хлібний Дар, Виробник «Національної Горілчаної Компанії»","o",12
"Europe","Ukraine","Тм Хлібний Дар, Виробник «Національної Горілчаної Компанії»","pet",0
"Europe","Ukraine","Тм Хлібний Дар, Виробник «Національної Горілчаної Компанії»","pp",0
"Europe","Ukraine","Тм Хлібний Дар, Виробник «Національної Горілчаної Компанії»","ps",0
"Europe","Ukraine","Тм Хлібний Дар, Виробник «Національної Горілчаної Компанії»","pvc",NA
"Europe","Ukraine","Sobranie","hdpe",0
"Europe","Ukraine","Sobranie","ldpe",0
"Europe","Ukraine","Sobranie","o",12
"Europe","Ukraine","Sobranie","pet",0
"Europe","Ukraine","Sobranie","pp",0
"Europe","Ukraine","Sobranie","ps",0
"Europe","Ukraine","Sobranie","pvc",NA
"Europe","Ukraine","Pit Bull","hdpe",0
"Europe","Ukraine","Pit Bull","ldpe",0
"Europe","Ukraine","Pit Bull","o",0
"Europe","Ukraine","Pit Bull","pet",12
"Europe","Ukraine","Pit Bull","pp",0
"Europe","Ukraine","Pit Bull","ps",0
"Europe","Ukraine","Pit Bull","pvc",NA
"Europe","Ukraine","Flint (Тов Фактор)","hdpe",0
"Europe","Ukraine","Flint (Тов Фактор)","ldpe",0
"Europe","Ukraine","Flint (Тов Фактор)","o",12
"Europe","Ukraine","Flint (Тов Фактор)","pet",0
"Europe","Ukraine","Flint (Тов Фактор)","pp",0
"Europe","Ukraine","Flint (Тов Фактор)","ps",0
"Europe","Ukraine","Flint (Тов Фактор)","pvc",NA
"Europe","Ukraine","Оболонь Пиво """"Своя Лінія""""","hdpe",0
"Europe","Ukraine","Оболонь Пиво """"Своя Лінія""""","ldpe",0
"Europe","Ukraine","Оболонь Пиво """"Своя Лінія""""","o",0
"Europe","Ukraine","Оболонь Пиво """"Своя Лінія""""","pet",11
"Europe","Ukraine","Оболонь Пиво """"Своя Лінія""""","pp",0
"Europe","Ukraine","Оболонь Пиво """"Своя Лінія""""","ps",0
"Europe","Ukraine","Оболонь Пиво """"Своя Лінія""""","pvc",NA
"Europe","Ukraine","Простоквашино","hdpe",0
"Europe","Ukraine","Простоквашино","ldpe",0
"Europe","Ukraine","Простоквашино","o",6
"Europe","Ukraine","Простоквашино","pet",4
"Europe","Ukraine","Простоквашино","pp",1
"Europe","Ukraine","Простоквашино","ps",0
"Europe","Ukraine","Простоквашино","pvc",NA
"Europe","Ukraine","Глоду Настойка, Виробник Фітофарм","hdpe",0
"Europe","Ukraine","Глоду Настойка, Виробник Фітофарм","ldpe",0
"Europe","Ukraine","Глоду Настойка, Виробник Фітофарм","o",10
"Europe","Ukraine","Глоду Настойка, Виробник Фітофарм","pet",0
"Europe","Ukraine","Глоду Настойка, Виробник Фітофарм","pp",0
"Europe","Ukraine","Глоду Настойка, Виробник Фітофарм","ps",0
"Europe","Ukraine","Глоду Настойка, Виробник Фітофарм","pvc",NA
"Europe","Ukraine","Арсенал","hdpe",0
"Europe","Ukraine","Арсенал","ldpe",0
"Europe","Ukraine","Арсенал","o",0
"Europe","Ukraine","Арсенал","pet",10
"Europe","Ukraine","Арсенал","pp",0
"Europe","Ukraine","Арсенал","ps",0
"Europe","Ukraine","Арсенал","pvc",NA
"Europe","Ukraine","Somersby","hdpe",0
"Europe","Ukraine","Somersby","ldpe",0
"Europe","Ukraine","Somersby","o",6
"Europe","Ukraine","Somersby","pet",4
"Europe","Ukraine","Somersby","pp",0
"Europe","Ukraine","Somersby","ps",0
"Europe","Ukraine","Somersby","pvc",NA
"Europe","Ukraine","Тм Хортиця, Виробник Удк","hdpe",0
"Europe","Ukraine","Тм Хортиця, Виробник Удк","ldpe",0
"Europe","Ukraine","Тм Хортиця, Виробник Удк","o",10
"Europe","Ukraine","Тм Хортиця, Виробник Удк","pet",0
"Europe","Ukraine","Тм Хортиця, Виробник Удк","pp",0
"Europe","Ukraine","Тм Хортиця, Виробник Удк","ps",0
"Europe","Ukraine","Тм Хортиця, Виробник Удк","pvc",NA
"Europe","Ukraine","Світоч","hdpe",0
"Europe","Ukraine","Світоч","ldpe",0
"Europe","Ukraine","Світоч","o",10
"Europe","Ukraine","Світоч","pet",0
"Europe","Ukraine","Світоч","pp",0
"Europe","Ukraine","Світоч","ps",0
"Europe","Ukraine","Світоч","pvc",NA
"Europe","Ukraine","Fanatic (Тов Фанатік)","hdpe",0
"Europe","Ukraine","Fanatic (Тов Фанатік)","ldpe",0
"Europe","Ukraine","Fanatic (Тов Фанатік)","o",10
"Europe","Ukraine","Fanatic (Тов Фанатік)","pet",0
"Europe","Ukraine","Fanatic (Тов Фанатік)","pp",0
"Europe","Ukraine","Fanatic (Тов Фанатік)","ps",0
"Europe","Ukraine","Fanatic (Тов Фанатік)","pvc",NA
"Europe","Ukraine","Fanatic","hdpe",0
"Europe","Ukraine","Fanatic","ldpe",0
"Europe","Ukraine","Fanatic","o",10
"Europe","Ukraine","Fanatic","pet",0
"Europe","Ukraine","Fanatic","pp",0
"Europe","Ukraine","Fanatic","ps",0
"Europe","Ukraine","Fanatic","pvc",NA
"Europe","Ukraine","Real Fish","hdpe",0
"Europe","Ukraine","Real Fish","ldpe",0
"Europe","Ukraine","Real Fish","o",10
"Europe","Ukraine","Real Fish","pet",0
"Europe","Ukraine","Real Fish","pp",0
"Europe","Ukraine","Real Fish","ps",0
"Europe","Ukraine","Real Fish","pvc",NA
"Europe","Ukraine","Миргородська, Ids","hdpe",0
"Europe","Ukraine","Миргородська, Ids","ldpe",0
"Europe","Ukraine","Миргородська, Ids","o",0
"Europe","Ukraine","Миргородська, Ids","pet",10
"Europe","Ukraine","Миргородська, Ids","pp",0
"Europe","Ukraine","Миргородська, Ids","ps",0
"Europe","Ukraine","Миргородська, Ids","pvc",NA
"Europe","Ukraine","Тм Яготинське","hdpe",0
"Europe","Ukraine","Тм Яготинське","ldpe",0
"Europe","Ukraine","Тм Яготинське","o",8
"Europe","Ukraine","Тм Яготинське","pet",1
"Europe","Ukraine","Тм Яготинське","pp",1
"Europe","Ukraine","Тм Яготинське","ps",0
"Europe","Ukraine","Тм Яготинське","pvc",NA
"Europe","Ukraine","Morshynska","hdpe",0
"Europe","Ukraine","Morshynska","ldpe",0
"Europe","Ukraine","Morshynska","o",0
"Europe","Ukraine","Morshynska","pet",10
"Europe","Ukraine","Morshynska","pp",0
"Europe","Ukraine","Morshynska","ps",0
"Europe","Ukraine","Morshynska","pvc",NA
"Europe","Ukraine","Urban Coffee","hdpe",0
"Europe","Ukraine","Urban Coffee","ldpe",0
"Europe","Ukraine","Urban Coffee","o",9
"Europe","Ukraine","Urban Coffee","pet",0
"Europe","Ukraine","Urban Coffee","pp",0
"Europe","Ukraine","Urban Coffee","ps",0
"Europe","Ukraine","Urban Coffee","pvc",NA
"Europe","Ukraine","Сир Тофу (Агропрот Тов)","hdpe",0
"Europe","Ukraine","Сир Тофу (Агропрот Тов)","ldpe",0
"Europe","Ukraine","Сир Тофу (Агропрот Тов)","o",9
"Europe","Ukraine","Сир Тофу (Агропрот Тов)","pet",0
"Europe","Ukraine","Сир Тофу (Агропрот Тов)","pp",0
"Europe","Ukraine","Сир Тофу (Агропрот Тов)","ps",0
"Europe","Ukraine","Сир Тофу (Агропрот Тов)","pvc",NA
"Europe","Ukraine","Своя Лінія","hdpe",0
"Europe","Ukraine","Своя Лінія","ldpe",0
"Europe","Ukraine","Своя Лінія","o",9
"Europe","Ukraine","Своя Лінія","pet",0
"Europe","Ukraine","Своя Лінія","pp",0
"Europe","Ukraine","Своя Лінія","ps",0
"Europe","Ukraine","Своя Лінія","pvc",NA
"Europe","Ukraine","7 Days","hdpe",0
"Europe","Ukraine","7 Days","ldpe",0
"Europe","Ukraine","7 Days","o",9
"Europe","Ukraine","7 Days","pet",0
"Europe","Ukraine","7 Days","pp",0
"Europe","Ukraine","7 Days","ps",0
"Europe","Ukraine","7 Days","pvc",NA
"Europe","Ukraine","Компания «Київський Бкк»","hdpe",0
"Europe","Ukraine","Компания «Київський Бкк»","ldpe",0
"Europe","Ukraine","Компания «Київський Бкк»","o",8
"Europe","Ukraine","Компания «Київський Бкк»","pet",0
"Europe","Ukraine","Компания «Київський Бкк»","pp",0
"Europe","Ukraine","Компания «Київський Бкк»","ps",0
"Europe","Ukraine","Компания «Київський Бкк»","pvc",NA
"Europe","Ukraine","Садочок","hdpe",0
"Europe","Ukraine","Садочок","ldpe",0
"Europe","Ukraine","Садочок","o",8
"Europe","Ukraine","Садочок","pet",0
"Europe","Ukraine","Садочок","pp",0
"Europe","Ukraine","Садочок","ps",0
"Europe","Ukraine","Садочок","pvc",NA
"Europe","Ukraine","Tuc (Mondelez)","hdpe",0
"Europe","Ukraine","Tuc (Mondelez)","ldpe",0
"Europe","Ukraine","Tuc (Mondelez)","o",8
"Europe","Ukraine","Tuc (Mondelez)","pet",0
"Europe","Ukraine","Tuc (Mondelez)","pp",0
"Europe","Ukraine","Tuc (Mondelez)","ps",0
"Europe","Ukraine","Tuc (Mondelez)","pvc",NA
"Europe","Ukraine","Нестле","hdpe",0
"Europe","Ukraine","Нестле","ldpe",8
"Europe","Ukraine","Нестле","o",0
"Europe","Ukraine","Нестле","pet",0
